dataset,doc_id,sent_idx,sentence,sentence_id,first_seen_version
AnnoCTR,bosch_14,5,The PDF is named Vaccination06042021.pdf and its contents are related to COVID vaccination for employees over 45 years of age at the Central Administration of the Government of India,bosch_14__s5,v1.0
AnnoCTR,bosch_14,6,"![](https://lab52.io/blog/wp-content/uploads/2022/01/1-2-810x1024.png) Although this decoy PDF document is harmless, the IMG file contains some other artifacts that will carry out the infection",bosch_14__s6,v1.0
AnnoCTR,bosch_14,7,"Firstly, the IMG file contains a shortcut with the same name as the PDF document, which will be in charge of starting the infection by launching a Visual Basic script called doc.vbs",bosch_14__s7,v1.0
AnnoCTR,bosch_14,8,"The infection chain continues executing both the decoy PDF document and a Windows PE (ServiceHub.MsDetouredHost.exe – 68d73d596a7103e517967f7f4e22cecb) which after being analyzed, we have been able to identify it as a Python/PeppyRAT",bosch_14__s8,v1.0
AnnoCTR,bosch_14,9,![](https://lab52.io/blog/wp-content/uploads/2022/01/2v2-2-1024x843.jpg) The main feature of this Windows executable is the ability to run embedded Python commands from itself,bosch_14__s9,v1.0
AnnoCTR,bosch_14,10,"For this, the threat firstly relaunches itself and then starts building a new IAT (*Import Address Table*) referencing a large number of Python functions contained in the Python27.dll library that will be executed later",bosch_14__s10,v1.0
AnnoCTR,bosch_14,11,"![](https://lab52.io/blog/wp-content/uploads/2022/01/3-2-1024x413.png) ![](https://lab52.io/blog/wp-content/uploads/2022/01/4-1-1024x604.png) The crux of the matter is that by dropping all python compiled objects and dynamic-link libraries required into %TEMP% directory, it makes this python command execution technique possible through a Windows PE file",bosch_14__s11,v1.0
AnnoCTR,bosch_14,12,"![](https://lab52.io/blog/wp-content/uploads/2022/01/5-2.png) An example of python command execution though a Windows PE can be seen below: ![](https://lab52.io/blog/wp-content/uploads/2022/01/6-2.png) Once the threat gets its environment all set, it builds and loads into memory a Python script that will be in charge of obtaining the list of running processes and notifying the command-and-control server through an HTTP POST request",bosch_14__s12,v1.0
AnnoCTR,bosch_14,13,"Next, in the following code block it is shown the script load by iterations: ![](https://lab52.io/blog/wp-content/uploads/2022/01/7-2.png) ![](https://lab52.io/blog/wp-content/uploads/2022/01/8-2.png) As a result, we have a python script composed by seven functions plus its main function",bosch_14__s13,v1.0
AnnoCTR,bosch_14,14,This script will notify to the C2C the extracted computer info and also set persistence into the victim machine,bosch_14__s14,v1.0
AnnoCTR,bosch_14,15,"Most important python functions are the following: **Function 1 – Name:***setdelimeters* **Description:** Collect computer data: Get list of running processes ![](https://lab52.io/blog/wp-content/uploads/2022/01/9-1.png) **Function 2 – Name:** *getallusready* **Description:** Collect computer data: Get OS version and machine name ![](https://lab52.io/blog/wp-content/uploads/2022/01/10-2.png) **Function 3 – Name:** *simplify* **Description:** Set persistence mechanism through Windows startup folders in the current user context ![](https://lab52.io/blog/wp-content/uploads/2022/01/11-2.png) **Function 4 – Name:** *synchronize* **Description:** Send collected information to the command-and-control server ![](https://lab52.io/blog/wp-content/uploads/2022/01/12-2.png) As for network communications, as seen in the synchronize python function, the threat sends the list of running processes obtained, the OS version and the username through an HTTP request",bosch_14__s15,v1.0
AnnoCTR,bosch_14,16,"![](https://lab52.io/blog/wp-content/uploads/2022/01/13-2-1024x211.png) This domain, where the C2C is hosted, resolves to an IP address that belongs to Digital Ocean VPS service",bosch_14__s16,v1.0
AnnoCTR,bosch_14,17,"So, the threat actors make use of this infrastructure to take control of compromised computers and carry out actions from their C2C",bosch_14__s17,v1.0
AnnoCTR,bosch_14,18,"Resolution history: ![](https://lab52.io/blog/wp-content/uploads/2022/01/14-2.png) Finally, as a persistence mechanism, *simplify* function drops a new Windows PE file into the current user startup folder: (%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\devenv.defender.scr)",bosch_14__s18,v1.0
AnnoCTR,bosch_14,19,"This later artifact has been developed in .NET framework and its purpose is very simple: waiting to receive a new infection module from the C2C, which is a DLL file named mscontainer.dll: ![](https://lab52.io/blog/wp-content/uploads/2022/01/15-2.png) So far, we analyzed a threat whose main capabilities are for initial access and recognition of the compromised computer as a common operational characteristic of the threat group, in order to detect if the malware was executed in a sandbox or others analysis environments",bosch_14__s19,v1.0
AnnoCTR,bosch_14,20,"Therefore, we could consider it as the first stage and wait for new artifacts from the command-and-control server",bosch_14__s20,v1.0
AnnoCTR,bosch_14,21,The Windows DLL *mscontainer.dll* sent afterwards by the C2C seems to be the next stage of infection,bosch_14__s21,v1.0
AnnoCTR,bosch_14,22,Remember that this artifact is expected by the last analyzed PE devenv.defender.scr which persists on the Windows startup folders,bosch_14__s22,v1.0
AnnoCTR,bosch_14,23,"![](https://lab52.io/blog/wp-content/uploads/2022/01/16-2.png) The analyzed *mscontainer.dll* sample, also developed in .NET, is composed of 10 functionalities plus its main function",bosch_14__s23,v1.0
AnnoCTR,bosch_14,24,"![](https://lab52.io/blog/wp-content/uploads/2022/01/17-3-1024x336.png) The threat-analysis has allowed us to obtain 37 decrypted strings, the commands accepted by the C2C and its hosted domain and others related to their capabilities, etc",bosch_14__s24,v1.0
AnnoCTR,bosch_14,25,"The most outstanding ones being considered: * senddevices * same * OS * Intranet * Start * Pending * result * done For the time being, no new infection scenarios and/or modules implemented by the C2C server have been obtained",bosch_14__s25,v1.0
AnnoCTR,bosch_14,26,"However, variations in the names of the artifacts that keeps the same infection chain have been detected",bosch_14__s26,v1.0
AnnoCTR,bosch_14,27,"On the whole, this infection campaign seems to be related to the threat group Transparent Tribe, trying to compromise Indian government once again",bosch_14__s27,v1.0
AnnoCTR,bosch_14,28,This assumption is based on the fact that the PDF content targeted to the government of India and the TTPs employed during the infection process are common on this group,bosch_14__s28,v1.0
AnnoCTR,bosch_14,29,"Even though this threat group usually deploys CrimsonRAT as an initial access threat, this time they have deployed PeppyRAT",bosch_14__s29,v1.0
AnnoCTR,bosch_14,30,"So, it could be considered a variation of the TTPs related to the APT group Transparent Tribe",bosch_14__s30,v1.0
AnnoCTR,bosch_14,31,"Furthermore, no similarities have been found to any know malware in the mscontainer.dll artifact",bosch_14__s31,v1.0
AnnoCTR,bosch_14,32,"In fact, it could be indeed a new malware developed by the threat group",bosch_14__s32,v1.0
AnnoCTR,bosch_14,33,**INDICATORS OF COMPROMISE:** ARTIFACTS: | **FILENAME** | **SHA1** | | Covid\_Letter.img | c060431e55db84a195241be1cffdbdc30f42d666 | | ServiceHub.MsDetouredHost.exe | 37dfea2d3e123ad91a8782debccb8f5c923b1a37 | | devenv.defender.scr | 226781c376d6b4bdb8935dc98f645744da41ef68 | | doc.vbs | f4ccf4dfcd6966eaa0b96b3977266113d71c5fa8 | | Vaccination06042021.PDF | aa9eb957a3f46dc6a3d300c730c2d3892f577100 | | Vaccination06042021.pdf.lnk | 9e27af77135943714bd5821f628c53af9a3f5fc9 | | mscontainer.dll | cfe0dba23fb55450d158731a35097de6c34679bd | NETWORK: | **Domain** | | iwestcloud[.]com | | zoneflare[.]com | | **IP Address** | | 167.99.40[.]13 | | 46.101.202[.]66 | RELATED INDICATORS: | **FILENAME** | **SHA1** | | tracking\_notice.xls | c65bb0e553dcc2ee68f24a862766cf1a813f0e0f | | mybinder.exe | 4c5d43a71a24f4aa60f28613f2e26845418f4304 | | uipool.scr | e4f90256b82b7d09bdd5c622982a20fe064ae7a9 | MITRE TTPs: | **TECHNIQUE ID** | **Name** | | T1547.001 | Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder | | T1566.001 | Phishing: Spearphishing Attachment | | T1059.006 | Command and Scripting Interpreter: Python | | T1057 | Process discovery | | T1046 | Network Service Scanning | | T1041 | Exfiltration Over C2 Channel | | T1568 | Dynamic Resolution | | T1005 | Data from Local System | Customers with Lab52’s APT intelligence private feed service already have more tools and means of detection for this campaign,bosch_14__s33,v1.0
AnnoCTR,bosch_14,34,"In case of having threat hunting service or being client of S2Grupo CERT, this intelligence has already been applied",bosch_14__s34,v1.0
AnnoCTR,bosch_14,35,"If you need more information about Lab52’s private APT intelligence feed service, you can contact us through the [following link](https://lab52.io/contact)",bosch_14__s35,v1.0
AnnoCTR,bosch_15,0,"TA575 Uses ‘Squid Game’ Lures to Distribute Dridex malware October 28, 2021 Proofpoint identified the large cybercrime actor TA575 distributing Dridex malware using [Squid Game](https://www.netflix.com/title/81040344) lures",bosch_15__s0,v1.0
AnnoCTR,bosch_15,1,The threat actor is purporting to be entities associated with the Netflix global phenomenon using emails enticing targets to get early access to a new season of Squid Game or to become a part of the TV show casting,bosch_15__s1,v1.0
AnnoCTR,bosch_15,2,"On October 27, 2021, Proofpoint observed thousands of emails targeting all industries primarily in the United States",bosch_15__s2,v1.0
AnnoCTR,bosch_15,3,"The emails used subjects such as:  * Squid Game is back, watch new season before anyone else",bosch_15__s3,v1.0
AnnoCTR,bosch_15,4,* Invite for Customer to access the new sesason.[sic] * Squid game new season commercials casting preview * Squid game scheduled season commercials talent cast schedule ![image-20211028123421-1](/sites/default/files/inline-images/image-20211028123421-1.jpeg)  *Figure 1: Netflix Squid Game email lure inviting customers to get early access to a new season* ![image-20211028123458-2](/sites/default/files/inline-images/image-20211028123458-2.jpeg) *Figure 2: Netflix Squid Game email lure soliciting actors and background talent to apply to be on the show or show commercials* The emails tell the victim to fill out either an attached document to get early access to the new season of the show or a talent form to become part of the background casting,bosch_15__s4,v1.0
